,all_hits,description,hit_num,name,species
735,Chitinase_expanded,NZ_LT905139.1 Salmonella enterica subsp. enterica serovar Typhi strain 2010-007898 chromosome 1,1.0,NZ_LT905139.1,Salmonella enterica
736,Chitinase_expanded,"NZ_CP029883.1 Salmonella enterica subsp. enterica serovar Typhi strain 311189_268186 chromosome, complete genome",1.0,NZ_CP029883.1,Salmonella enterica
737,,"NZ_CP029884.1 Salmonella enterica subsp. enterica serovar Typhi strain 311189_268186 plasmid pHCM2, complete sequence",0.0,NZ_CP029884.1,Salmonella enterica
738,Chitinase_expanded,"NZ_CP044177.1 Salmonella enterica subsp. enterica serovar Concord strain AR-0407 chromosome, complete genome",1.0,NZ_CP044177.1,Salmonella enterica
739,,NZ_CP044178.1 Salmonella enterica subsp. enterica serovar Concord strain AR-0407 plasmid pAR-0407-1,0.0,NZ_CP044178.1,Salmonella enterica
740,,NZ_CP044179.1 Salmonella enterica subsp. enterica serovar Concord strain AR-0407 plasmid pAR-0407-2,0.0,NZ_CP044179.1,Salmonella enterica
741,,"NZ_CP044180.1 Salmonella enterica subsp. enterica serovar Concord strain AR-0407 plasmid pAR-0407-3, complete sequence",0.0,NZ_CP044180.1,Salmonella enterica
742,Chitinase_expanded,"NZ_CP016517.1 Salmonella enterica subsp. enterica serovar Heidelberg strain CE-R2-11-0435 chromosome, complete genome",1.0,NZ_CP016517.1,Salmonella enterica
743,,"NZ_CP016518.1 Salmonella enterica subsp. enterica serovar Heidelberg strain CE-R2-11-0435 plasmid pCE-R2-11-0435_37, complete sequence",0.0,NZ_CP016518.1,Salmonella enterica
744,,"NZ_CP016519.1 Salmonella enterica subsp. enterica serovar Heidelberg strain CE-R2-11-0435 plasmid pCE-R2-11-0435_6, complete sequence",0.0,NZ_CP016519.1,Salmonella enterica
745,,"NZ_CP016520.1 Salmonella enterica subsp. enterica serovar Heidelberg strain CE-R2-11-0435 plasmid pCE-R2-11-0435_92, complete sequence",0.0,NZ_CP016520.1,Salmonella enterica
746,Chitinase_expanded,NZ_AP014565.1 Salmonella enterica subsp. enterica serovar Typhimurium str. L-3553,1.0,NZ_AP014565.1,Salmonella enterica
747,TcB_expanded,"NZ_AP014566.1 Salmonella enterica subsp. enterica serovar Typhimurium str. L-3553 plasmid pST3553, complete sequence",1.0,NZ_AP014566.1,Salmonella enterica
748,,"NZ_CP029871.1 Salmonella enterica subsp. enterica serovar Typhi strain 343077_214135 plasmid pK91, complete sequence",0.0,NZ_CP029871.1,Salmonella enterica
749,Chitinase_expanded,"NZ_CP029872.1 Salmonella enterica subsp. enterica serovar Typhi strain 343077_214135 chromosome, complete genome",1.0,NZ_CP029872.1,Salmonella enterica
750,Chitinase_expanded,"NZ_CP030005.1 Salmonella enterica subsp. enterica serovar Berta strain SA20141895 chromosome, complete genome",1.0,NZ_CP030005.1,Salmonella enterica
751,,"NZ_CP030006.1 Salmonella enterica subsp. enterica serovar Berta strain SA20141895 plasmid pSA20141895.1, complete sequence",0.0,NZ_CP030006.1,Salmonella enterica
752,Chitinase_expanded,"NZ_CP017723.1 Salmonella enterica subsp. enterica serovar Stanleyville str. CFSAN000624 strain SGSC 2518 isolate SARB61 chromosome, complete genome",1.0,NZ_CP017723.1,Salmonella enterica
753,,"NZ_CP017724.1 Salmonella enterica subsp. enterica serovar Stanleyville str. CFSAN000624 strain SGSC 2518 isolate SARB61 plasmid pSARB26_01, complete sequence",0.0,NZ_CP017724.1,Salmonella enterica
754,,"NZ_CP017725.1 Salmonella enterica subsp. enterica serovar Stanleyville str. CFSAN000624 strain SGSC 2518 isolate SARB61 plasmid pSARB26_02, complete sequence",0.0,NZ_CP017725.1,Salmonella enterica
755,,"NZ_CP017726.1 Salmonella enterica subsp. enterica serovar Stanleyville str. CFSAN000624 strain SGSC 2518 isolate SARB61 plasmid pSARB26_03, complete sequence",0.0,NZ_CP017726.1,Salmonella enterica
756,Chitinase_expanded,"NZ_CP038608.1 Salmonella enterica subsp. enterica serovar Senftenberg strain CFIAFB20170121 chromosome, complete genome",1.0,NZ_CP038608.1,Salmonella enterica
757,,"NZ_CP038609.1 Salmonella enterica subsp. enterica serovar Senftenberg strain CFIAFB20170121 plasmid pGTAFD2016-MI-0253.1, complete sequence",0.0,NZ_CP038609.1,Salmonella enterica
758,,"NZ_CP038610.1 Salmonella enterica subsp. enterica serovar Senftenberg strain CFIAFB20170121 plasmid pGTAFD2016-MI-0253.2, complete sequence",0.0,NZ_CP038610.1,Salmonella enterica
759,,"NZ_CP038611.1 Salmonella enterica subsp. enterica serovar Senftenberg strain CFIAFB20170121 plasmid pGTAFD2016-MI-0253.3, complete sequence",0.0,NZ_CP038611.1,Salmonella enterica
760,Chitinase_expanded,"NZ_CP039572.1 Salmonella enterica subsp. enterica serovar 1,4,[5],12:i:- strain PNCS014855 chromosome, complete genome",1.0,NZ_CP039572.1,Salmonella enterica
761,,"NZ_CP039573.1 Salmonella enterica subsp. enterica serovar 1,4,[5],12:i:- strain PNCS014855 plasmid p10-2080.1, complete sequence",0.0,NZ_CP039573.1,Salmonella enterica
762,,"NZ_CP039574.1 Salmonella enterica subsp. enterica serovar 1,4,[5],12:i:- strain PNCS014855 plasmid p10-2080.2, complete sequence",0.0,NZ_CP039574.1,Salmonella enterica
763,,"NZ_CP039575.1 Salmonella enterica subsp. enterica serovar 1,4,[5],12:i:- strain PNCS014855 plasmid p10-2080.3, complete sequence",0.0,NZ_CP039575.1,Salmonella enterica
764,Chitinase_expanded,NZ_LT904877.1 Salmonella enterica subsp. enterica serovar Typhi strain SGB92 chromosome 1,1.0,NZ_LT904877.1,Salmonella enterica
765,Chitinase_expanded,"NZ_CP039463.1 Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN001140 chromosome, complete genome",1.0,NZ_CP039463.1,Salmonella enterica
766,,"NZ_CP039464.1 Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN001140 plasmid pCFSAN001140, complete sequence",0.0,NZ_CP039464.1,Salmonella enterica
767,Chitinase_expanded,"NZ_CP017974.1 Salmonella enterica subsp. enterica serovar Montevideo str. CDC 07-0954 chromosome, complete genome",1.0,NZ_CP017974.1,Salmonella enterica
768,Chitinase_expanded,NZ_LN999997.1 Salmonella enterica subsp. enterica serovar Typhimurium isolate SO4698-09 chromosome I,1.0,NZ_LN999997.1,Salmonella enterica
769,,"NC_020306.1 Salmonella enterica subsp. enterica serovar Javiana str. CFSAN001992 plasmid pCFSAN001992_1, complete sequence",0.0,NC_020306.1,Salmonella enterica
770,Chitinase_expanded,"NC_020307.1 Salmonella enterica subsp. enterica serovar Javiana str. CFSAN001992, complete sequence",1.0,NC_020307.1,Salmonella enterica
771,,"NC_020308.1 Salmonella enterica subsp. enterica serovar Javiana str. CFSAN001992 plasmid pCFSAN001992_2, complete sequence",0.0,NC_020308.1,Salmonella enterica
772,Chitinase_expanded,"NZ_CP029945.1 Salmonella enterica subsp. enterica serovar Typhi strain 311189_211186 chromosome, complete genome",1.0,NZ_CP029945.1,Salmonella enterica
773,Chitinase_expanded,"NC_004631.1 Salmonella enterica subsp. enterica serovar Typhi str. Ty2, complete sequence",1.0,NC_004631.1,Salmonella enterica
774,,"NC_016825.1 Salmonella enterica subsp. enterica serovar Typhi str. P-stx-12 plasmid unnamed, complete sequence",0.0,NC_016825.1,Salmonella enterica
775,Chitinase_expanded,"NC_016832.1 Salmonella enterica subsp. enterica serovar Typhi str. P-stx-12, complete sequence",1.0,NC_016832.1,Salmonella enterica
776,Chitinase_expanded,"NZ_LT904871.1 Salmonella enterica subsp. enterica serovar Typhi strain 1553 genome assembly, chromosome: 1",1.0,NZ_LT904871.1,Salmonella enterica
777,Chitinase_expanded,NZ_LT905063.1 Salmonella enterica subsp. enterica serovar Typhi isolate lupe_GEN0059-sc-1979081 chromosome 1,1.0,NZ_LT905063.1,Salmonella enterica
778,Chitinase_expanded,"NZ_CP016837.1 Salmonella enterica subsp. enterica serovar Senftenberg strain 775W (ATCC 43845) chromosome, complete genome",1.0,NZ_CP016837.1,Salmonella enterica
779,,"NZ_CP016838.1 Salmonella enterica subsp. enterica serovar Senftenberg strain 775W (ATCC 43845) plasmid pSSE-ATCC-43845, complete sequence",0.0,NZ_CP016838.1,Salmonella enterica
780,Chitinase_expanded TcdA1_expanded TcB_expanded TcB_expanded A1_expanded,"NZ_CP030238.1 Salmonella enterica strain SA20055162 chromosome, complete genome",5.0,NZ_CP030238.1,Salmonella enterica
781,,"NZ_CP053580.1 Salmonella enterica strain 94-0093 plasmid unnamed, complete sequence",0.0,NZ_CP053580.1,Salmonella enterica
782,TcdA1_expanded TcB_expanded TcB_expanded TcB_expanded TcB_expanded TcB_expanded TcB_expanded A1_expanded,"NZ_CP053581.1 Salmonella enterica strain 94-0093 chromosome, complete genome",8.0,NZ_CP053581.1,Salmonella enterica
783,Chitinase_expanded,"NZ_CP009085.1 Salmonella enterica subsp. enterica serovar Enteritidis strain OLF-SE3-98983-4, complete genome",1.0,NZ_CP009085.1,Salmonella enterica
784,Chitinase_expanded,"NZ_CP016412.1 Salmonella enterica subsp. enterica serovar Infantis strain CVM44454, complete genome",1.0,NZ_CP016412.1,Salmonella enterica
785,,"NZ_CP016413.1 Salmonella enterica subsp. enterica serovar Infantis strain CVM44454 plasmid pCVM44454, complete sequence",0.0,NZ_CP016413.1,Salmonella enterica
786,Chitinase_expanded,"NC_021812.2 Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN002069, complete sequence",1.0,NC_021812.2,Salmonella enterica
787,,"NC_021813.2 Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN002069 plasmid pCFSAN002069_01, complete sequence",0.0,NC_021813.2,Salmonella enterica
788,,"NC_021842.2 Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN002069 plasmid pCFSAN002069_02, complete sequence",0.0,NC_021842.2,Salmonella enterica
789,Chitinase_expanded,"NZ_CP041183.1 Salmonella enterica subsp. enterica serovar Anatum str. CFSAN003961 chromosome, complete genome",1.0,NZ_CP041183.1,Salmonella enterica
790,Chitinase_expanded,"NZ_CP050745.1 Salmonella enterica subsp. enterica serovar Typhimurium strain ST53 chromosome, complete genome",1.0,NZ_CP050745.1,Salmonella enterica
791,TcB_expanded,"NZ_CP050746.1 Salmonella enterica subsp. enterica serovar Typhimurium strain ST53 plasmid pST53-1, complete sequence",1.0,NZ_CP050746.1,Salmonella enterica
792,,"NZ_CP050747.1 Salmonella enterica subsp. enterica serovar Typhimurium strain ST53 plasmid pST53-2, complete sequence",0.0,NZ_CP050747.1,Salmonella enterica
793,,"NZ_CP050748.1 Salmonella enterica subsp. enterica serovar Typhimurium strain ST53 plasmid pST53-3, complete sequence",0.0,NZ_CP050748.1,Salmonella enterica
794,,"NZ_CP050749.1 Salmonella enterica subsp. enterica serovar Typhimurium strain ST53 plasmid pST53-4, complete sequence",0.0,NZ_CP050749.1,Salmonella enterica
795,Chitinase_expanded,"NZ_CP032494.1 Salmonella enterica subsp. enterica serovar Typhimurium strain SO21 chromosome, complete genome",1.0,NZ_CP032494.1,Salmonella enterica
796,,"NZ_CP032495.1 Salmonella enterica subsp. enterica serovar Typhimurium strain SO21 plasmid pSO21_118, complete sequence",0.0,NZ_CP032495.1,Salmonella enterica
797,TcC_expanded TcB_expanded,"NZ_CP032496.1 Salmonella enterica subsp. enterica serovar Typhimurium strain SO21 plasmid pSO21_IncA/C2, complete sequence",2.0,NZ_CP032496.1,Salmonella enterica
798,,"NZ_CP032497.1 Salmonella enterica subsp. enterica serovar Typhimurium strain SO21 plasmid pSO21_75, complete sequence",0.0,NZ_CP032497.1,Salmonella enterica
799,,"NZ_CP032498.1 Salmonella enterica subsp. enterica serovar Typhimurium strain SO21 plasmid pSO21_ColRNAI_6.8, complete sequence",0.0,NZ_CP032498.1,Salmonella enterica
800,,"NZ_CP032499.1 Salmonella enterica subsp. enterica serovar Typhimurium strain SO21 plasmid pSO21_ColRNAI_5.8, complete sequence",0.0,NZ_CP032499.1,Salmonella enterica
801,Chitinase_expanded,"NZ_CP019202.1 Salmonella enterica subsp. enterica serovar Infantis strain CFSAN003307 chromosome, complete genome",1.0,NZ_CP019202.1,Salmonella enterica
802,,"NZ_CP019203.1 Salmonella enterica subsp. enterica serovar Infantis strain CFSAN003307 plasmid pCFSAN003307, complete sequence",0.0,NZ_CP019203.1,Salmonella enterica
803,Chitinase_expanded,"NZ_CP029959.1 Salmonella enterica subsp. enterica serovar Typhi strain 343078_256191 chromosome, complete genome",1.0,NZ_CP029959.1,Salmonella enterica
804,Chitinase_expanded,"NZ_CP014965.1 Salmonella enterica subsp. enterica serovar Typhimurium str. CDC 2010K-1587 chromosome, complete genome",1.0,NZ_CP014965.1,Salmonella enterica
805,,"NZ_CP014966.1 Salmonella enterica subsp. enterica serovar Typhimurium str. CDC 2010K-1587 plasmid pSTY1-2010K-1587, complete sequence",0.0,NZ_CP014966.1,Salmonella enterica
806,Chitinase_expanded,NZ_LT904872.1 Salmonella enterica subsp. enterica serovar Typhi strain ERL11909 chromosome 1,1.0,NZ_LT904872.1,Salmonella enterica
807,,NZ_LT904873.1 Salmonella enterica subsp. enterica serovar Typhi strain ERL11909 plasmid 2,0.0,NZ_LT904873.1,Salmonella enterica
808,,NZ_LT904874.1 Salmonella enterica subsp. enterica serovar Typhi strain ERL11909 plasmid 3,0.0,NZ_LT904874.1,Salmonella enterica
809,Chitinase_expanded TcdA1_expanded TcB_expanded TcB_expanded A1_expanded A1_expanded,"NZ_CP022135.1 Salmonella enterica subsp. diarizonae serovar 65:c:z str. SA20044251 chromosome, complete genome",6.0,NZ_CP022135.1,Salmonella enterica
810,,"NZ_CP022136.1 Salmonella enterica subsp. diarizonae serovar 65:c:z str. SA20044251 plasmid unnamed1, complete sequence",0.0,NZ_CP022136.1,Salmonella enterica
811,,"NZ_CP022137.1 Salmonella enterica subsp. diarizonae serovar 65:c:z str. SA20044251 plasmid unnamed2, complete sequence",0.0,NZ_CP022137.1,Salmonella enterica
812,Chitinase_expanded,"NZ_CP026700.1 Salmonella enterica subsp. enterica serovar Typhimurium strain AR_0031 chromosome, complete genome",1.0,NZ_CP026700.1,Salmonella enterica
813,TcB_expanded,"NZ_CP026701.1 Salmonella enterica subsp. enterica serovar Typhimurium strain AR_0031 plasmid unitig_1_pilon, complete sequence",1.0,NZ_CP026701.1,Salmonella enterica
814,,"NZ_CP012599.1 Salmonella enterica subsp. enterica serovar Newport strain 0307-213, complete genome",0.0,NZ_CP012599.1,Salmonella enterica
815,Chitinase_expanded,"NZ_CP023512.1 Salmonella enterica subsp. enterica serovar Saintpaul strain FDAARGOS_373 chromosome, complete genome",1.0,NZ_CP023512.1,Salmonella enterica
816,,"NZ_CP029910.1 Salmonella enterica subsp. enterica serovar Typhi strain 311189_219186 plasmid pHCM1, complete sequence",0.0,NZ_CP029910.1,Salmonella enterica
817,Chitinase_expanded,"NZ_CP029911.1 Salmonella enterica subsp. enterica serovar Typhi strain 311189_219186 chromosome, complete genome",1.0,NZ_CP029911.1,Salmonella enterica
818,Chitinase_expanded,"NZ_CP045952.1 Salmonella enterica subsp. enterica serovar Typhimurium strain AUSMDU00008979 chromosome, complete genome",1.0,NZ_CP045952.1,Salmonella enterica
819,,"NZ_CP045953.1 Salmonella enterica subsp. enterica serovar Typhimurium strain AUSMDU00008979 plasmid pAUSMDU00008979_01, complete sequence",0.0,NZ_CP045953.1,Salmonella enterica
820,Chitinase_expanded,"NZ_CP040646.1 Salmonella enterica subsp. enterica serovar Enteritidis strain SAP18-H9654 chromosome, complete genome",1.0,NZ_CP040646.1,Salmonella enterica
821,TcB_expanded,"NZ_CP040647.1 Salmonella enterica subsp. enterica serovar Enteritidis strain SAP18-H9654 plasmid pCFSAN074385, complete sequence",1.0,NZ_CP040647.1,Salmonella enterica
822,,"NZ_CP033347.1 Salmonella enterica subsp. enterica strain CFSA1096 plasmid pCFSA1096, complete sequence",0.0,NZ_CP033347.1,Salmonella enterica
823,Chitinase_expanded,"NZ_CP033348.1 Salmonella enterica subsp. enterica strain CFSA1096 chromosome, complete genome",1.0,NZ_CP033348.1,Salmonella enterica
824,Chitinase_expanded,"NZ_CP029906.1 Salmonella enterica subsp. enterica serovar Typhi strain 343077_267164 chromosome, complete genome",1.0,NZ_CP029906.1,Salmonella enterica
825,,"NZ_CP045060.1 Salmonella enterica subsp. enterica serovar Muenchen strain LG26 plasmid pLG26p1, complete sequence",0.0,NZ_CP045060.1,Salmonella enterica
826,,"NZ_CP045061.1 Salmonella enterica subsp. enterica serovar Muenchen strain LG26 plasmid pLG26p2, complete sequence",0.0,NZ_CP045061.1,Salmonella enterica
827,,"NZ_CP045062.1 Salmonella enterica subsp. enterica serovar Muenchen strain LG26 plasmid pLG26p3, complete sequence",0.0,NZ_CP045062.1,Salmonella enterica
828,Chitinase_expanded,"NZ_CP045063.1 Salmonella enterica subsp. enterica serovar Muenchen strain LG26 chromosome, complete genome",1.0,NZ_CP045063.1,Salmonella enterica
829,Chitinase_expanded,"NZ_CP019415.1 Salmonella enterica subsp. enterica serovar Moscow str. S-1843 chromosome, complete genome",1.0,NZ_CP019415.1,Salmonella enterica
830,Chitinase_expanded,"NC_003197.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome",1.0,NC_003197.2,Salmonella enterica
831,TcB_expanded,"NC_003277.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 plasmid pSLT, complete sequence",1.0,NC_003277.2,Salmonella enterica
832,,"NZ_LT905089.1 Salmonella enterica subsp. enterica serovar Typhi strain ty3-243 genome assembly, plasmid: 1",0.0,NZ_LT905089.1,Salmonella enterica
833,Chitinase_expanded,"NZ_LT905090.1 Salmonella enterica subsp. enterica serovar Typhi strain ty3-243 genome assembly, chromosome: 2",1.0,NZ_LT905090.1,Salmonella enterica
834,Chitinase_expanded,"NZ_CP019408.1 Salmonella enterica subsp. enterica serovar Crossness str. 1422-74 chromosome, complete genome",1.0,NZ_CP019408.1,Salmonella enterica
835,Chitinase_expanded,"NZ_CP014979.2 Salmonella enterica subsp. enterica serovar Typhimurium str. CDC H2662 chromosome, complete genome",1.0,NZ_CP014979.2,Salmonella enterica
836,TcB_expanded,"NZ_CP014980.1 Salmonella enterica subsp. enterica serovar Typhimurium str. CDC H2662 plasmid pSTY1-H2662, complete sequence",1.0,NZ_CP014980.1,Salmonella enterica
837,Chitinase_expanded,"NZ_CP011791.1 Salmonella enterica subsp. enterica serovar Enteritidis strain SEE2 chromosome, complete genome",1.0,NZ_CP011791.1,Salmonella enterica
838,Chitinase_expanded,"NZ_CP022494.1 Salmonella enterica subsp. enterica serovar Derby strain SA20035215 chromosome, complete genome",1.0,NZ_CP022494.1,Salmonella enterica
839,,"NZ_CP022495.1 Salmonella enterica subsp. enterica serovar Derby strain SA20035215 plasmid unnamed1, complete sequence",0.0,NZ_CP022495.1,Salmonella enterica
840,,"NZ_CP022496.1 Salmonella enterica subsp. enterica serovar Derby strain SA20035215 plasmid unnamed2, complete sequence",0.0,NZ_CP022496.1,Salmonella enterica
841,Chitinase_expanded,"NZ_CP040380.1 Salmonella enterica strain OSF005645 chromosome, complete genome",1.0,NZ_CP040380.1,Salmonella enterica
842,Chitinase_expanded,"NZ_CP039499.1 Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000212 chromosome, complete genome",1.0,NZ_CP039499.1,Salmonella enterica
843,Chitinase_expanded,"NZ_CP026609.1 Salmonella enterica subsp. enterica serovar Derby isolate 2014LSAL01779 chromosome, complete genome",1.0,NZ_CP026609.1,Salmonella enterica
844,Chitinase_expanded,"NZ_CP038847.1 Salmonella enterica subsp. enterica serovar Typhimurium strain PNCS014851 chromosome, complete genome",1.0,NZ_CP038847.1,Salmonella enterica
845,TcB_expanded,"NZ_CP038848.1 Salmonella enterica subsp. enterica serovar Typhimurium strain PNCS014851 plasmid p09-0499.1, complete sequence",1.0,NZ_CP038848.1,Salmonella enterica
846,Chitinase_expanded,"NZ_CP025451.1 Salmonella enterica subsp. enterica serovar Agona strain USDA-ARS-USMARC-76339 chromosome, complete genome",1.0,NZ_CP025451.1,Salmonella enterica
847,Chitinase_expanded,"NZ_CP019184.1 Salmonella enterica subsp. enterica serovar Minnesota str. ATCC 49284 chromosome, complete genome",1.0,NZ_CP019184.1,Salmonella enterica
848,Chitinase_expanded,"NZ_CP014996.1 Salmonella enterica subsp. enterica serovar Weltevreden str. 1655 chromosome, complete genome",1.0,NZ_CP014996.1,Salmonella enterica
849,,"NZ_CP014997.1 Salmonella enterica subsp. enterica serovar Weltevreden str. 1655 plasmid, complete sequence",0.0,NZ_CP014997.1,Salmonella enterica
850,Chitinase_expanded,"NZ_CP007249.1 Salmonella enterica subsp. enterica serovar Enteritidis str. EC20090641, complete genome",1.0,NZ_CP007249.1,Salmonella enterica
851,Chitinase_expanded,"NZ_CP022497.1 Salmonella enterica subsp. enterica serovar Manhattan strain SA20084699 chromosome, complete genome",1.0,NZ_CP022497.1,Salmonella enterica
852,,"NZ_CP022498.1 Salmonella enterica subsp. enterica serovar Manhattan strain SA20084699 plasmid unnamed1, complete sequence",0.0,NZ_CP022498.1,Salmonella enterica
853,,"NZ_CP022499.1 Salmonella enterica subsp. enterica serovar Manhattan strain SA20084699 plasmid unnamed2, complete sequence",0.0,NZ_CP022499.1,Salmonella enterica
854,Chitinase_expanded,"NC_016860.1 Salmonella enterica subsp. enterica serovar Typhimurium str. T000240, complete genome",1.0,NC_016860.1,Salmonella enterica
855,TcB_expanded,"NC_016861.1 Salmonella enterica subsp. enterica serovar Typhimurium str. T000240 plasmid pSTMDT12_L, complete sequence",1.0,NC_016861.1,Salmonella enterica
856,,"NC_016862.1 Salmonella enterica subsp. enterica serovar Typhimurium str. T000240 plasmid pSTMDT12_S, complete sequence",0.0,NC_016862.1,Salmonella enterica
857,Chitinase_expanded,"NZ_CP029850.1 Salmonella enterica subsp. enterica serovar Typhi strain 343078_203125 chromosome, complete genome",1.0,NZ_CP029850.1,Salmonella enterica
858,,"NZ_CP029851.1 Salmonella enterica subsp. enterica serovar Typhi strain 343078_203125 plasmid pHCM2, complete sequence",0.0,NZ_CP029851.1,Salmonella enterica
859,Chitinase_expanded,"NZ_CP025454.1 Salmonella enterica subsp. enterica serovar Agona strain USDA-ARS-USMARC-76334 chromosome, complete genome",1.0,NZ_CP025454.1,Salmonella enterica
860,,"NZ_CP025455.1 Salmonella enterica subsp. enterica serovar Agona strain USDA-ARS-USMARC-76334 plasmid pSAG-76334, complete sequence",0.0,NZ_CP025455.1,Salmonella enterica
861,Chitinase_expanded,"NZ_CP025237.1 Salmonella enterica subsp. enterica serovar Newport str. USDA-ARS-USMARC-1928 chromosome, complete genome",1.0,NZ_CP025237.1,Salmonella enterica
862,,"NZ_CP025238.1 Salmonella enterica subsp. enterica serovar Newport str. USDA-ARS-USMARC-1928 plasmid pSNE1-1928, complete sequence",0.0,NZ_CP025238.1,Salmonella enterica
863,,"NZ_CP025239.1 Salmonella enterica subsp. enterica serovar Newport str. USDA-ARS-USMARC-1928 plasmid pSNE2-1928, complete sequence",0.0,NZ_CP025239.1,Salmonella enterica
864,TcC_expanded TcB_expanded,"NZ_CP025240.1 Salmonella enterica subsp. enterica serovar Newport str. USDA-ARS-USMARC-1928 plasmid pSNE3-1928, complete sequence",2.0,NZ_CP025240.1,Salmonella enterica
865,Chitinase_expanded,"NZ_CP022070.1 Salmonella enterica subsp. enterica serovar Typhimurium strain FDAARGOS_321 chromosome, complete genome",1.0,NZ_CP022070.1,Salmonella enterica
866,TcB_expanded,"NZ_CP022071.1 Salmonella enterica subsp. enterica serovar Typhimurium strain FDAARGOS_321 plasmid unnamed1, complete sequence",1.0,NZ_CP022071.1,Salmonella enterica
867,,"NZ_CP022072.1 Salmonella enterica subsp. enterica serovar Typhimurium strain FDAARGOS_321 plasmid unnamed2, complete sequence",0.0,NZ_CP022072.1,Salmonella enterica
868,Chitinase_expanded,"NZ_CP019172.1 Salmonella enterica subsp. enterica serovar Saintpaul strain CFSAN004175 chromosome, complete genome",1.0,NZ_CP019172.1,Salmonella enterica
869,,"NZ_CP019173.1 Salmonella enterica subsp. enterica serovar Saintpaul strain CFSAN004175 plasmid pCFSAN004175, complete sequence",0.0,NZ_CP019173.1,Salmonella enterica
870,Chitinase_expanded,"NZ_CP007312.2 Salmonella enterica subsp. enterica serovar Enteritidis str. SA20094352 chromosome, complete genome",1.0,NZ_CP007312.2,Salmonella enterica
871,Chitinase_expanded,"NZ_CP007222.1 Salmonella enterica subsp. enterica serovar Montevideo str. USDA-ARS-USMARC-1903 chromosome, complete genome",1.0,NZ_CP007222.1,Salmonella enterica
872,TcC_expanded TcB_expanded,"NZ_CP032192.1 Salmonella enterica subsp. enterica serovar Senftenberg strain AR_0127 plasmid unnamed1, complete sequence",2.0,NZ_CP032192.1,Salmonella enterica
873,,"NZ_CP032193.1 Salmonella enterica subsp. enterica serovar Senftenberg strain AR_0127 plasmid unnamed2, complete sequence",0.0,NZ_CP032193.1,Salmonella enterica
874,Chitinase_expanded,"NZ_CP032194.1 Salmonella enterica subsp. enterica serovar Senftenberg strain AR_0127 chromosome, complete genome",1.0,NZ_CP032194.1,Salmonella enterica
875,Chitinase_expanded,"NZ_CP032449.1 Salmonella enterica subsp. enterica serovar Dublin strain USMARC-69838 chromosome, complete genome",1.0,NZ_CP032449.1,Salmonella enterica
876,TcB_expanded,"NZ_CP032450.1 Salmonella enterica subsp. enterica serovar Dublin strain USMARC-69838 plasmid pSDU1-USMARC-69838, complete sequence",1.0,NZ_CP032450.1,Salmonella enterica
877,Chitinase_expanded,"NZ_CP039500.1 Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000211 chromosome, complete genome",1.0,NZ_CP039500.1,Salmonella enterica
878,Chitinase_expanded,"NZ_CP007235.2 Salmonella enterica subsp. enterica serovar Typhimurium str. USDA-ARS-USMARC-1899 chromosome, complete genome",1.0,NZ_CP007235.2,Salmonella enterica
879,,"NZ_CP033349.1 Salmonella enterica subsp. enterica strain CFSA231 plasmid pCFSA231, complete sequence",0.0,NZ_CP033349.1,Salmonella enterica
880,Chitinase_expanded,"NZ_CP033350.1 Salmonella enterica subsp. enterica strain CFSA231 chromosome, complete genome",1.0,NZ_CP033350.1,Salmonella enterica
881,Chitinase_expanded,NZ_LT795114.1 Salmonella enterica subsp. enterica serovar Typhimurium isolate VNB151-sc-2315230 chromosome 1,1.0,NZ_LT795114.1,Salmonella enterica
882,,NZ_LT795115.1 Salmonella enterica subsp. enterica serovar Typhimurium isolate VNB151-sc-2315230 plasmid p1,0.0,NZ_LT795115.1,Salmonella enterica
883,,NZ_LT795116.1 Salmonella enterica subsp. enterica serovar Typhimurium isolate VNB151-sc-2315230 plasmid p2,0.0,NZ_LT795116.1,Salmonella enterica
884,,"NZ_CP036173.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain PNCS009777 plasmid pPNCS009777_S1, complete sequence",0.0,NZ_CP036173.1,Salmonella enterica
885,Chitinase_expanded,"NZ_CP036174.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain PNCS009777 chromosome, complete genome",1.0,NZ_CP036174.1,Salmonella enterica
886,,"NZ_CP045053.1 Salmonella enterica subsp. enterica serovar Muenchen strain LG24 plasmid pLG24p1, complete sequence",0.0,NZ_CP045053.1,Salmonella enterica
887,,"NZ_CP045054.1 Salmonella enterica subsp. enterica serovar Muenchen strain LG24 plasmid pLG24p2, complete sequence",0.0,NZ_CP045054.1,Salmonella enterica
888,,"NZ_CP045055.1 Salmonella enterica subsp. enterica serovar Muenchen strain LG24 plasmid pLG24p3, complete sequence",0.0,NZ_CP045055.1,Salmonella enterica
